product-image-src;product-name;product-brand;product-price;product-link-href;product-ingredients;product-effect;product-category
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71tXwm79k1L._AC_UL320_.jpg;Watermelon Dew Collection;TONYMOLY;$15.00;https://www.amazon.com/TONYMOLY-Watermelon-Dew-Over-Serum/dp/B08VPRWN7B/ref=sr_1_34?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-34&ts_id=7792528011;WATER, ALCOHOL DENAT., AQUA, ALCOHOL, GLYCERIN, NIACINAMIDE, SALICYLIC ACID [EXFOLIANT], ACETYLSALICYLIC ACID, RETINOL, RETINYL ACETATE, GALACTOARABINAN, HYDROXYPROLINE (L), SACCHARIDE ISOMERATE, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, EPILOBIUM ANGUSTIFOLIUM (WILLOWHERB) FLOWER/LEAF/STEM EXTRACT, MELALEUCA ALTERNIFOLIA (TEA TREE) LEAF OIL, HYDROXYPROPYL METHYLCELLULOSE, COLLINSONIA CANADENSIS (STONE ROOT) EXTRACT, SERENOA SERRULATA FRUIT (SAW PALMETTO) EXTRACT, RUSCUS ACULEATUS (BUTCHER'S BROOM) ROOT EXTRACT, ALOE BARBADENSIS LEAF JUICE POWDER, CITRUS GRANDIS (GRAPEFRUIT) PEEL OIL, EUCALYPTUS GLOBULUS LEAF OIL, ROSMARINUS OFFICINALIS (ROSEMARY) LEAF OIL, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, XANTHAN GUM, POTASSIUM SORBATE;HEALING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71yBcaUzhEL._AC_UL320_.jpg;Anti Acne Serum, 1 fl oz.;Mario Badescu ;$20.00;https://www.amazon.com/Mario-Badescu-Anti-Acne-Serum-oz/dp/B00132H3UE/ref=sr_1_32?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-32&ts_id=7792528011;WATER, GLYCERIN, TRIETHANOLAMINE, ISOPROPYL ALCOHOL, SALICYLIC ACID, PROPYLENE GLYCOL, CARBOMER, THYMUS VULGARIS (THYME) LEAF EXTRACT, SODIUM CHLORIDE, METHYLPARABEN, PROPYLPARABEN, DIAZOLIDINYL UREA, CI 19140 (YELLOW 5), CI 15985 (YELLOW 6);ACNE_FIGHTING,HEALING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61eEBkCGweL._AC_UL320_.jpg;Clarity Serum;COSMEDIX;$46.00;https://www.amazon.com/COSMEDIX-Clarity-Clarifying-Blemish-Prevention/dp/B01CPSA47S/ref=sr_1_43?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-43&ts_id=7792528011;CITRULLUS LANATUS (WATERMELON) FRUIT EXTRACT, WATER, GLYCERIN,BUTYLENE GLYCOL,DIMETHICONE,1,2-HEXANEDIOL, C13-15 ALKANE, POLYGLYCERYL-3 METHYLGLUCOSE DISTEARATE, GLYCERYL STEARATE, GLYCERYL POLYMETHACRYLATE, CETEARYL ALCOHOL, CARBOMER, TROMETHAMINE, HYDROXYACETOPHENONE, SILICA, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, LIMNANTHES ALBA (MEADOWFOAM) SEED OIL, ETHYLHEXYLGLYCERIN, DISODIUM EDTA, CENTELLA ASIATICA EXTRACT, PORTULACA OLERACEA EXTRACT, VITEX AGNUS-CASTUS EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, PHELLINUS LINTEUS EXTRACT, ARCTIUM LAPPA ROOT EXTRACT, ALOE BARBADENSIS LEAF EXTRACT, SODIUM HYALURONATE, FRAGRANCE, LINALOOL;ACNE_FIGHTING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71L0vU5WaSL._AC_UL320_.jpg;Vitamin C & Sodium Hyaluronate Serum, 1 Fl Oz;Mario Badescu;$45.00;https://www.amazon.com/Mario-Badescu-Vitamin-Serum-oz/dp/B003L8RVZ0/ref=sr_1_27?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-27&ts_id=7792528011;PROPYLENE GLYCOL, WATER, ASCORBIC ACID, CUCUMIS SATIVUS (CUCUMBER) FRUIT EXTRACT, PANAX GINSENG ROOT EXTRACT, SODIUM HYALURONATE, COLLAGEN, ALOE BARBADENSIS LEAF JUICE, LAVANDULA ANGUSTIFOLIA (LAVENDER) OIL, CAPRYLYL GLYCOL, PHENOXYETHANOL, HEXYLENE GLYCOL;ANTI_AGING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61VdvEIvesL._AC_UL320_.jpg;Crystal Osmoter 6 X. 1 fl. oz.;AHAVA;$58.50;https://www.amazon.com/AHAVA-Crystal-Osmoter-Facial-Serum/dp/B011UCVX9I/ref=sr_1_29?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-29&ts_id=7792528011;SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, CYCLOHEXASILOXANE, CYCLOPENTASILOXANE, WATER, ETHYL MACADAMIATE, CETYL PEG/PPG-10/1 DIMETHICONE, PROPANEDIOL (CORN DERIVED), ISODECYL ISONONANOATE, GLYCERIN, DIISOBUTYL ADIPATE, PVP, PARFUM (FRAGRANCE), LINALOOL, HEXYL CINNAMAL, CITRONELLOL, GERANIOL, LIMONENE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, MALIC ACID, HYPERICUM PERFORATUM FLOWER/LEAF/STEM EXTRACT, OLEA EUROPAEA (OLIVE) FRUIT OIL, TOCOPHEROL (VITAMIN E), BORAGO OFFICINALIS SEED OIL, HIPPOPHAE RHAMNOIDES (OBLIPICHA) FRUIT OIL;ANTI_AGING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61J0qJFQr2L._AC_UL320_.jpg;Pure Vitamin C Face Serum with Salicylic Acid;La Roche-Posay;$39.99;https://www.amazon.com/Roche-Posay-vitamin-renovator-radiance/dp/B07PM79MSC/ref=sr_1_30?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-30&ts_id=7792528011;WATER, ASCORBIC ACID, CYCLOHEXASILOXANE, GLYCERIN, ALCOHOL DENAT., POTASSIUM HYDROXIDE, POLYMETHYLSILSESQUIOXANE, POLYSILICONE-11, DI M E T H I C O N E, P ROP Y L E N E G LY COL, PENTAERYTHRITYL TETRAETHYLHEXANOATE, C13-14 ISOPARAFFIN, TOCOPHEROL, SODIUM HYALURONATE, HYDROLYZED HYALURONIC ACID, ADENOSINE, ACETYL DIPEPTIDE-1 CETYL ESTER, PEG-20 METHYL GLUCOSE SESQUISTEARATE, P O L OX AME R 3 3 8 • S A L I C Y L I C A C I D, POLYACRYLAMIDE,TOLUENE SULFONIC ACID, AMMONIUM POLYACRYLOYLDIMETHYL TAURATE, XANTHAN GUM, CAPRYLYL GLYCOL, DISODIUM EDTA, BHT, LAURETH-7, FRAGRANCE;ANTI_AGING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71aU0wweqLL._AC_UL320_.jpg;One Step Correct;stila;$36.00;https://www.amazon.com/stila-One-Step-Correct-fl/dp/B003W5GL5I/ref=sr_1_5?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-5&ts_id=7792528011;WATER, CYCLOPENTASILOXANE, PROPYLENE GLYCOL, ZINC OXIDE, OCTYLDODECYL NEOPENTANOATE, GLYCERIN, TITANIUM DIOXIDE (NANO), BUTYLENE GLYCOL, PHENOXYETHANOL, CARBOMER , MICA , PEG/PPG - 18/18 DIMETHICONE, DIMETHICONE, SODIUM HYDROXIDE, TITANIUM DIOXIDE (CI 77891), ALUMINUM HYDROXIDE, STEARIC ACID, IRON OXIDES (CI 77491), CHROMIUM OXIDE GREENS (CI 77288), BORON NITRIDE, CAPRYLYL GLYCOL, IRON OXIDES (CI 77492), ULTRAMARINES (CI 77007), SODIUM DEHYDROACETATE, METHYLPARABEN, PHYTANTRIOL, GLYCERYL ACRYLATE/ACRYLIC ACID COPOLYMER, DISODIUM EDTA, TRIETHOXYCAPRYLYLSILANE, HEXYLENE GLYCOL, PALMITIC ACID, PROPYLPARABEN, DEXTRIN PALMITATE, TETRAHEXYLDECYL ASCORBATE, TOCOPHEROL, TOCOPHERYL ACETATE, IRON OXIDES (CI 77499), RETINYL PALMITATE, MAGNESIUM ASCORBYL PHOSPHATE, LYSINE, ANTHEMIS NOBILIS FLOWER EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, GINKGO BILOBA LEAF EXTRACT, PANAX GINSENG ROOT EXTRACT, SODIUM HYALURONATE, POTASSIUM CHLORIDE, MAGNESIUM CHLORIDE, SODIUM CHLORIDE, ZINC CHLORIDE, POTASSIUM SORBATE, MONTMORILLONITE, ILLITE, KAOLIN;HEALING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/6180LRE1MOL._AC_UL320_.jpg;High Potency Classics Hyaluronic Intensive Hydrating Serum, 2 fl. oz.;Perricone MD;$87.00;https://www.amazon.com/Perricone-MD-Hyaluronic-Intensive-Hydrating/dp/B09WZT5N7X/ref=sr_1_57?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-57&ts_id=7792528011;WATER, DIMETHICONE, BUTYLENE GLYCOL, NIACINAMIDE, ACETYL GLUCOSAMINE, SQUALANE, SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, POLYSILICONE-11, CETEARYL OLIVATE, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, POLYISOBUTENE, SORBITAN OLIVATE, DIMETHYL ISOSORBIDE, POLYSORBATE 20, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, DIMETHYL MEA, HYDROXYACETOPHENONE, CITRIC ACID, CERAMIDE NP, CAPRYLYL/CAPRYL GLUCOSIDE, SORBITAN OLEATE, SODIUM GLUCONATE, SPERMIDINE, SILICA, SODIUM ACETYLATED HYALURONATE, SODIUM HYALURONATE, PHENOXYETHANOL, PHYTOSPHINGOSINE, SODIUM HYALURONATE CROSSPOLYMER, HYALURONIC ACID, ETHYLHEXYLGLYCERIN, ACETYL TETRAPEPTIDE-11, ACETYL TETRAPEPTIDE-9, GLYCERIN, DISODIUM ACETYL GLUCOSAMINE PHOSPHATE, SODIUM GLUCURONATE, MAGNESIUM SULFATE;;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51jx7SDAIlL._AC_UL320_.jpg;All Calm Multi-Correction Serum, 1 fl. oz.;Colorescience;$99.00;https://www.amazon.com/Colorescience-All-Calm-Multi-Correction-Serum/dp/B09NVYKVQ2/ref=sr_1_49?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-49&ts_id=7792528011;WATER, GLYCERIN, C13-15 ALKANE, DIMETHYL ISOSORBIDE, NIACINAMIDE, TRIETHYLHEXANION, CAPRYLIC/CAPRIC TRIGLYCERIDE, SORBITAN STEARATE, POLYGLYCERYL-2 DIISOSTEARATE, DISODIUM LAURIMINODIPROPIONATE TOCOPHERYL PHOSPHATE, POLYACRYLATE CROSSPOLYMER-6, BISABOLOL, SORBITYL LAURATE, CETYL PALMITATE, TREMELLA FUCIFORMIS SPOROCARP (MUSHROOM) EXTRACT, MAGNESIUM CARBOXYMETHYL BETA-GLUCAN, POLYSORBATE 80, BETAINE, CITRIC ACID, CRITHMUM MARITIMUM EXTRACT, T-BUTYL ALCOHOL, HYDROGENATED LECITHIN, MAGNOLIA OFFICINALIS BARK EXTRACT, TOCOPHEROL, ZINGIBER OFFICINALE (GINGER) ROOT EXTRACT, GLYCOLIC ACID, PALMITOYL TETRAPEPTIDE-10, SODIUM BENZOATE, POTASSIUM SORBATE, PHENOXYETHANOL, BENZOIC ACID, DEHYDROACETIC ACID, CHLOROACETIC ACID;HEALING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61A3XQgBL5L._AC_UL320_.jpg;Vita-C Glycolic Skin Brightening Face Serum;Murad;$76.50;https://www.amazon.com/Murad-Environmental-Shield-Glycolic-Brightening/dp/B09JKRBGKQ/ref=sr_1_38?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-38&ts_id=7792528011;WATER, GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, GLYCOLIC ACID, DIMETHICONE, HDI/TRIMETHYLOL HEXYLLACTONE CROSSPOLYMER, DIISOPROPYL SEBACATE, C13-16 ISOPARAFFIN, SODIUM HYDROXIDE, POLYACRYLATE CROSSPOLYMER-6, LACTIC ACID, DIMETHYL ISOSORBIDE, ASCORBIC ACID, UREA, YEAST AMINO ACIDS, TREHALOSE, INOSITOL, TAURINE, BETAINE, GLUTATHIONE, TETRAHEXYLDECYL ASCORBATE, GOLD, MARRUBIUM VULGARE EXTRACT, VERBASCUM THAPSUS EXTRACT, ZANTHOXYLUM BUNGEANUM FRUIT EXTRACT, XYMENYNIC ACID, TERMINALIA FERDINANDIANA FRUIT EXTRACT, CHLORELLA VULGARIS EXTRACT, HEXYLRESORCINOL, TOCOPHERYL ACETATE, TOCOPHEROL, CETEARYL ISONONANOATE, OLEYL ALCOHOL, BUTYLENE GLYCOL, POLYSILICONE-11, TRIHEPTANOIN, POLYISOBUTENE, ETHYLHEXYLGLYCERIN, SILICA, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, SODIUM SURFACTIN, HEXYLENE GLYCOL, PEG-7 TRIMETHYLOLPROPANE COCONUT ETHER, SORBITOL, XANTHAN GUM, DECYL GLUCOSIDE, PROPANEDIOL, SORBITAN ISOSTEARATE, 1,2-HEXANEDIOL, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE, TIN OXIDE, CITRIC ACID, CAPRYLYL GLYCOL, PHENOXYETHANOL, SODIUM BENZOATE, POTASSIUM SORBATE, MICA, TITANIUM DIOXIDE (CI 77891);HEALING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/512FBRKkV1L._AC_UL320_.jpg;Pure Retinol Face Serum with Vitamin B3, 1.0 Fl. Oz;La Roche-Posay;$39.99;https://www.amazon.com/Roche-Posay-Wrinkles-Premature-Resurface-Sensitive/dp/B07Z9Y4M3C/ref=sr_1_37?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-37&ts_id=7792528011;WATER, GLYCERIN, CYCLOHEXASILOXANE, ALCOHOL DENAT., PENTYLENE GLYCOL, NIACINAMIDE, DIMETHICONE, GLYCINE SOJA OIL / SOYBEAN OIL, PPG-6-DECYLTETRADECETH-30, SODIUM HYALURONATE, RETINOL, ADENOSINE, AMMONIUMPOLYACRYLOYLDIMETHYLTAURATE, CAPRYLYL GLYCOL, CITRIC ACID, TRISODIUM ETHYLENEDIAMINE DISUCCINATE, XANTHAN GUM, POLYSILICONE-11, RETINYL PALMITATE, TOCOPHEROL, PHENOXYETHANOL, FRAGRANCE;ANTI_AGING,HEALING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61xu+6uDA6L._AC_UL320_.jpg;Hydration Facial Serum;Bioderma;$33.99;https://www.amazon.com/Bioderma-Hydration-Hydrating-Dehydrated-Sensitive/dp/B002WZGFWS/ref=sr_1_12?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-12&ts_id=7792528011;WATER, GLYCERIN, XYLITOL, SODIUM POLYACRYLATE, DIMETHICONE, CYCLOPENTASILOXANE, TRIDECETH-6, DISODIUM EDTA, NIACINAMIDE, PEG/PPG-18/18 DIMETHICONE, FRUCTOOLIGOSACCHARIDES, MANNITOL, SODIUM HYALURONATE, HEXYLDECANOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, RHAMNOSE, LAMINARIA OCHROLEUCA EXTRACT, PYRUS MALUS (APPLE) SEED EXTRACT, BRASSICA CAMPESTRIS (RAPESEED) STEROLS, TOCOPHEROL, CHLORPHENESIN, PHENOXYETHANOL, FRAGRANCE;HEALING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51qnPVb360L._AC_UL320_.jpg;Moisture Boost Cooling Marine Concentrate Serum, 3 oz.;TONYMOLY;$25.00;https://www.amazon.com/TONYMOLY-Moisture-Cooling-Marine-Concentrate/dp/B09BDXS78D/ref=sr_1_46?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-46&ts_id=7792528011;WATER, METHYLPROPANEDIOL, 1,2-HEXANEDIOL, NIACINAMIDE, CYCLOPENTASILOXANE, CYCLOHEXASILOXANE, TREHALOSE, PPG-14 BUTYL ETHER, VINYL DIMETHICONE, BUTYLENE GLYCOL, GLYCERIN, HYDROGENATED ETHYLHEXYL OLIVATE, CYCLOMETHICONE, POLYGLYCERYL-2 STEARATE, GLYCERYL STEARATE, STEARYL ALCOHOL, CETYL ETHYLHEXANOATE, ARACHIDYL ALCOHOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, TROMETHAMINE, POLYGLYCERYL-4 OLEATE, BEHENYL ALCOHOL, CENTELLA ASIATICA EXTRACT, ARACHIDYL GLUCOSIDE, HYDROGENATED LECITHIN, XANTHAN GUM, PORTULACA OLERACEA EXTRACT, ADENOSINE, POLYSILICONE-11, MELIA AZADIRACHTA LEAF EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) FLOWER EXTRACT, VITEX AGNUS-CASTUS EXTRACT, MELIA AZADIRACHTA FLOWER EXTRACT, HYDROGENATED OLIVE OIL UNSAPONIFIABLES, COCCINIA INDICA FRUIT EXTRACT, ALOE BARBADENSIS FLOWER EXTRACT, SOLANUM MELONGENA (EGGPLANT) FRUIT EXTRACT, OCIMUM SANCTUM LEAF EXTRACT, ERYTHRITOL, MESEMBRYANTHEMUM CRYSTALLINUM EXTRACT, MENTHA ARVENSIS LEAF EXTRACT, CORALLINA OFFICINALIS EXTRACT, CURCUMA LONGA (TURMERIC) ROOT EXTRACT, CHLORELLA MINUTISSIMA EXTRACT, GELIDIUM CARTILAGINEUM EXTRACT, UNDARIA PINNATIFIDA EXTRACT, SODIUM HYALURONATE, HYDROXYACETOPHENONE, HYDROLYZED HYALURONIC ACID, ETHYLHEXYLGLYCERIN, SODIUM ACETYLATED HYALURONATE;;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51CV5OboKyL._AC_UL320_.jpg;Super Peptide Serum, 1 FL OZ;Mario Badescu;$45.00;https://www.amazon.com/Mario-Badescu-Super-Peptide-Serum/dp/B084Q7YMK6/ref=sr_1_42?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-42&ts_id=7792528011;WATER, PENTYLENE GLYCOL, PROPYLENE GLYCOL, GLYCERIN, BUTYLENE GLYCOL, PALMITOYL TRIPEPTIDE-1, PALMITOYL TETRAPEPTIDE-7, HYDROLYZED SODIUM HYALURONATE, SODIUM HYALURONATE, PALMARIA PALMATA EXTRACT, CHAMOMILLA RECUTITA (MATRICARIA) EXTRACT, PORPHYRA UMBILICALIS EXTRACT, SALVIA OFFICINALIS (SAGE) LEAF EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, SALIX ALBA (WILLOW) BARK EXTRACT, ACHILLEA MILLEFOLIUM EXTRACT, HYPERICUM PERFORATUM EXTRACT, ALOE BARBADENSIS LEAF JUICE, HYDROXYETHYLCELLULOSE, CHLORPHENESIN, CAPRYLYL GLYCOL, CARBOMER, POLYSORBATE 20, DISODIUM PHOSPHATE, SODIUM PHOSPHATE, SODIUM NITRATE, CITRIC ACID, POTASSIUM SORBATE, SODIUM BENZOATE, PHENOXYETHANOL, SODIUM LACTATE;ANTI_AGING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51A2wnzPbQL._AC_UL320_.jpg;Gentle Anti-Aging HydratingHyaluronic Acid Treatmen;Murad;$78.00;https://www.amazon.com/Murad-Resurgence-Targeted-Wrinkle-Corrector/dp/B09JGJNRG9/ref=sr_1_39?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-39&ts_id=7792528011;WATER, POLYSILICONE-11, SQUALANE, PROPANEDIOL,CETYL ALCOHOL, SODIUM ACRYLATES CROSSPOLYMER-2, POTASSIUM CETYL PHOSPHATE, POLYGLYCERYL-3 LAURATE, UREA, YEAST AMINO ACIDS, TREHALOSE, INOSITOL, TAURINE, BETAINE, LAURETH-12, CHLORPHENESIN, BARIUM SULFATE, SODIUM ACETYLATED HYALURONATE, SODIUM CARBONATE, DISODIUM EDTA , GLYCERYL OLEATE, ETHYLHEXYLGLYCERIN, ACETYL HEXAPEPTIDE-8, POTASSIUM SORBATE, SODIUM BENZOATE, PHENOXYETHANOL, TOCOPHEROL;ANTI_AGING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/516NAI9LhML._AC_UL320_.jpg;A+ High-Dose Anti Aging Retinol Serum;Sunday Riley;$43.00;https://www.amazon.com/Sunday-Riley-High-Dose-Retinoid-Serum/dp/B07T53TFGM/ref=sr_1_36?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-36&ts_id=7792528011;WATER, PROPANEDIOL, DIMETHYL ISOSORBIDE, TRIHEPTANOIN, DIMETHICONE, GLYCERIN, PENTYLENE GLYCOL, HEXYLDECANOL, DISILOXANE, CETYL PEG/PPG-10/1 DIMETHICONE, DIHEPTYL SUCCINATE, PROPYLENE CARBONATE, HYDROXYPINACOLONE RETINOATE, PPG-24-GLYCERETH-24, PHENYL TRIMETHICONE, RETINOL, UBIQUINONE (COQ10), HONEY EXTRACT, SODIUM HYALURONATE CROSSPOLYMER, ALGAE EXTRACT, ZINGIBER OFFICINALE (GINGER) EXTRACT, OPUNTIA FICUS-INDICA FRUIT EXTRACT, BISABOLOL, BUTYROSPERMUM PARKII (SHEA) BUTTER, PHOSPHOLIPIDS, SACCHAROMYCES CEREVISIAE EXTRACT, LECITHIN, SODIUM ACRYLATES COPOLYMER, HYDROGENATED POLYISOBUTENE, 1,2-HEXANEDIOL, 4-T- BUTYLCYCLOHEXANOL, POLYGLYCERYL-10 STEARATE, CAPRYLYL GLYCOL, HELIANTHUS ANNUSS (SUNFLOWER) SEED OIL, SORBITOL, CETYLHYDROXYPROLINE PALMITAMIDE, POLYSILICONE-11, BENZOIC ACID, DEHYDROACETIC ACID, SODIUM PHYTATE, GLYCERYL POLYACRYLATE, POLYSORBATE, HYDROXYPHENYL PROPAMIDOBENZOIC ACID, STEARIC ACID, BRASSICA CAMPESTRIS STEROLS, PVP, CAPRYLOYL GLYCERIN/SEBACIC ACID COPOLYMER, SODIUM BENZOATE, ALCOHOL, POTASSIUM PHOSPHATE, DECYL GLUCOSIDE, PHENOXYETHANOL, HEXYLENE GLYCOL, POTASSIUM SORBATE, TOCOPHEROL;ANTI_AGING;SERUMS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/418cgUNNx8L._AC_UL320_.jpg;Avocado Oil Serum;Too Cool for School;$22.95;https://www.amazon.com/Too-Cool-School-Avocado-Serum/dp/B09W88KPJH/ref=sr_1_33?c=ts&keywords=Facial+Serums&qid=1672922906&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=15863142011&s=beauty&sr=1-33&ts_id=7792528011;WATER, PROPANEDIOL, GLYCERIN, CAPRYLIC/CAPRIC TRIGLYCERIDE, HYDROGENATED POLYDECENE, CETEARYL ALCOHOL, CETYL ETHYLHEXANOATE, 1,2-HEXANEDIOL, BUTYROSPERMUM PARKII (SHEA) BUTTER, HYDROGENATED VEGETABLE OIL, GLYCERYL STEARATE, CETEARYL OLIVATE, BUTYLENE GLYCOLATE, SORBITAN OLIVATE, PEG-100 STEARATE, POLYACRYLATE-13, STEARIC ACID, PALMITIC ACID, COPTIS JAPONICA ROOT EXTRACT, POLYISOBUTENE, CARBOMER, TROMETHAMINE, C14-22 ALCOHOLS, PERSEA GRATISSIMA (AVOCADO) OIL, PERSEA GRATISSIMA (AVOCADO) FRUIT EXTRACT, FRAGRANCE , BIOSACCHARIDE GUM-1, ETHYLHEXYLGLYCERIN, POLYSORBATE 20, ADENOSINE, SORBITAN ISOSTEARATE, C12-20 ALKYL GLUCOSIDE, LEONTOPODIUM ALPINUM CALLUS CULTURE EXTRACT, THEOBROMA CACAO (COCOA) SEED EXTRACT, DISODIUM EDTA, HYDROXYETHYLCELLULOSE, SODIUM HYALURONIC ACID, HYDROLYZED HYALURONIC ACID, HYALURONIC ACID, , JUNIPERUS VIRGINIANA OIL, DEXTRIN, MYRISTIC ACID, BLUE 1? (CI 42090), MACADAMIA TERNIFOLIA SEED OIL, ALCOHOL, HYDROGENATED LECITHIN, RETINOL, CHOLESTEROL, BRASSICA CAMP ESTRIS (RAPESEED) STEROLS, PEG-5 RAPESEED STEROL, CETETH-3, CETETH-5, TOCOPHERYL ACETATE, POTASSIUM CETYL PHOSPHATE;ANTI_AGING;SERUMS
